lon,lat,MOM
5.92472505569458,59.0055313110352,1.017688
5.99306058883667,59.1422843933105,1.062721
6.06222581863403,59.2787780761719,1.111599
8.87339687347412,63.6446266174316,1.016587
13.3264627456665,67.9891967773438,1.210054
13.8014030456543,68.3470001220703,1.149448
14.4618921279907,68.8201065063477,1.001769
14.6320486068726,68.9376525878906,0.9320245
2.00234436988831,-69.9140548706055,0.5797694
2,6.23764181137085,0.1087658
2.10275149345398,36.7112197875977,0.3301077
2.20130372047424,39.5586547851562,0.4352519
2.29560875892639,41.3861923217773,0.402659
3.6326220035553,51.6267776489258,2.286201
3.66776967048645,51.7787895202637,2.22017
5.93001842498779,58.4210243225098,0.9325129
9.15934467315674,63.5992660522461,1.021246
13.7876300811768,68.052604675293,1.238459
14.269980430603,68.4085845947266,1.16396
14.6013145446777,68.6444702148438,1.154816
15.1134777069092,68.9961090087891,1.008237
15.288348197937,69.1127166748047,0.9331039
15.4653367996216,69.2290267944336,0.8279548
2.25297951698303,-70.0820999145508,0.668558
2.25264453887939,-69.9982299804688,0.5969255
2.25,6.23764181137085,0.1110119
2.35335755348206,36.7069892883301,0.3289702
2.44434332847595,39.3664016723633,0.4315546
2.46082353591919,39.7371139526367,0.4332218
2.54729032516479,41.3777198791504,0.4039678
3.96245932579041,51.9069938659668,2.207303
3.99883556365967,52.0580368041992,2.172477
6.1352219581604,58.2483367919922,0.9286318
9.44460868835449,63.5535659790039,1.066623
9.54894161224365,63.6812438964844,1.039481
9.65450096130371,63.8086814880371,1.037815
9.76130104064941,63.9358825683594,1.025104
9.86935806274414,64.0628509521484,1.012436
9.978684425354,64.1895751953125,1.000706
10.089298248291,64.3160629272461,0.9972443
14.2505569458008,68.1146774291992,1.239026
14.7403316497803,68.4688110351562,1.182703
14.9075298309326,68.5862808227539,1.194222
15.9538812637329,69.284782409668,0.7983194
2.50297164916992,-70.0819854736328,0.6458269
2.5,6.23764181137085,0.1111665
2.60395693778992,36.7027320861816,0.3279167
2.69544696807861,39.359920501709,0.4263885
2.72066235542297,39.9146041870117,0.4326189
2.80993485450745,41.5485458374023,0.4073831
4.2949914932251,52.1845893859863,2.193766
4.33262157440186,52.3346710205078,2.151166
4.37079524993896,52.4844017028809,2.133246
4.40951728820801,52.6337852478027,2.105171
4.44879245758057,52.7828254699707,2.0657
4.48862600326538,52.931526184082,2.04083
6.40471315383911,58.213191986084,0.9485821
10.4889879226685,64.3942718505859,1.055888
10.6026887893677,64.5199966430664,1.071466
10.7177257537842,64.6454772949219,1.098533
14.7152118682861,68.1754150390625,1.224485
15.9036426544189,68.9932174682617,0.8465064
16.0816688537598,69.1088333129883,0.8402376
2.75296354293823,-70.0818634033203,0.6431699
2.75,6.23764181137085,0.1115853
2.85981225967407,36.8919143676758,0.3236919
2.93856239318848,39.167537689209,0.4049131
2.98082542419434,40.0911254882812,0.4338965
3.07295417785645,41.718376159668,0.4291933
3.13388776779175,42.6034278869629,0.4993612
3.14696645736694,42.7788505554199,0.5209526
3.16035151481628,42.9537544250488,0.5743169
3.17404627799988,43.1281433105469,0.6147542
4.78925848007202,53.0540084838867,2.133102
6.60909271240234,58.0405158996582,0.9724147
11.1224966049194,64.7214508056641,1.238318
11.2407178878784,64.8461608886719,1.335789
11.3603267669678,64.9706268310547,1.390758
12.1080646514893,65.7122497558594,1.494253
12.2378664016724,65.8349838256836,1.418481
12.3691968917847,65.9574737548828,1.357554
12.5020742416382,66.079704284668,1.246584
12.9101810455322,66.4448776245117,1.315859
13.0494413375854,66.5660858154297,1.311663
13.1903457641602,66.6870346069336,1.305855
13.3329162597656,66.8077239990234,1.287456
13.4771738052368,66.9281463623047,1.26362
14.6945400238037,67.8818054199219,1.218064
15.1815595626831,68.2348098754883,1.222162
15.347785949707,68.3519058227539,1.227506
16.2091827392578,68.932861328125,0.8482099
16.751163482666,69.2777328491211,0.8404307
16.9361724853516,69.3920516967773,0.843583
17.1234035491943,69.5060424804688,0.8257024
3.00295519828796,-70.0817413330078,0.6189852
3,6.23764181137085,0.1121246
3.110426902771,36.8874588012695,0.3213905
3.18959784507751,39.1611442565918,0.3959626
3.22309899330139,39.9004364013672,0.4367643
3.33635306358337,41.8872032165527,0.4146897
3.34830594062805,42.0645408630371,0.4198768
3.36055111885071,42.241340637207,0.4307008
3.37309288978577,42.4176063537598,0.4255955
3.4262969493866,43.1174201965332,0.5503754
5.04932594299316,53.027946472168,2.271431
6.87759876251221,58.0051231384277,0.9838615
11.7702741622925,65.0443344116211,1.561961
11.8931665420532,65.1680068969727,1.622222
12.0174989700317,65.2914352416992,1.672864
12.14328956604,65.4146194458008,1.714626
12.2705554962158,65.5375518798828,1.746586
12.9296531677246,66.1484375,1.279479
13.0661573410034,66.2698516845703,1.302953
13.9196243286133,66.9928588867188,1.26827
14.0677995681763,67.112434387207,1.256769
14.2177267074585,67.2317352294922,1.256282
14.6782331466675,67.5879898071289,1.252715
14.8353853225708,67.706184387207,1.280172
15.1553030014038,67.9417190551758,1.225486
15.3181142807007,68.0590591430664,1.220644
15.4828596115112,68.1761016845703,1.219624
15.6495628356934,68.292854309082,1.218234
16.5133190155029,68.8721084594727,0.8517556
16.8734073638916,69.1016464233398,0.846844
17.6197509765625,69.5568466186523,0.811231
17.8119468688965,69.6698150634766,0.7883176
18.0064430236816,69.7824401855469,0.797343
3.25294661521912,-70.0816268920898,0.6012843
3.25,6.23764181137085,0.1126586
3.36103463172913,36.8829727172852,0.3188585
3.44867968559265,39.340217590332,0.4022861
3.45697593688965,39.525146484375,0.4109598
3.46551299095154,39.7094993591309,0.4125026
3.69266653060913,43.2800598144531,0.5425608
5.3507719039917,53.1489295959473,2.289114
5.39289999008179,53.295825958252,2.190285
7.14576292037964,57.9694747924805,1.000417
14.6662111282349,67.2939758300781,1.274967
14.8201704025269,67.4123992919922,1.264009
16.8160533905029,68.8109664916992,0.8624154
16.9954719543457,68.9255447387695,0.8568321
17.1770248413086,69.0398025512695,0.8396269
18.5098361968994,69.8303909301758,0.8259881
18.709415435791,69.9419555664062,0.8549255
18.9113750457764,70.0531768798828,0.8902062
3.50293779373169,-70.0815048217773,0.5953364
3.5,6.23764181137085,0.1132564
3.6116349697113,36.8784599304199,0.3149604
3.73455095291138,40.0691108703613,0.4365349
3.95946455001831,43.4416732788086,0.5498798
5.69590997695923,53.4151573181152,2.237262
7.41358518600464,57.9335784912109,1.00529
19.4218196868896,70.0981903076172,0.8831188
3.7529284954071,-70.0813903808594,0.5955639
3.75,6.23764181137085,0.1154059
3.86779284477234,37.0661926269531,0.3150331
3.97664070129395,39.8788414001465,0.4287048
3.99513626098633,40.2439460754395,0.4388825
4.21176052093506,43.4302978515625,0.5197603
5.95602416992188,53.3877372741699,2.38336
7.74696826934814,58.0336151123047,1.027128
19.7262287139893,70.0319595336914,0.873319
4.00291919708252,-70.0812683105469,0.5980392
4,6.23764181137085,0.1162621
4.11840677261353,37.0614738464355,0.3129385
4.2188777923584,39.6883316040039,0.4107483
4.23695516586304,40.0542030334473,0.4273646
4.46402311325073,43.4188499450684,0.4944022
6.25983047485352,53.5055503845215,2.403839
8.01436996459961,57.9969367980957,1.026012
20.0289783477783,69.96533203125,0.8715267
20.2367706298828,70.07470703125,0.8735855
20.4470043182373,70.183708190918,0.8588582
4.2529091835022,-70.0811538696289,0.5941011
4.25,6.23764181137085,0.1178329
4.3690128326416,37.0567245483398,0.3123492
4.4789252281189,39.8642234802246,0.4119533
4.70150899887085,43.2353096008301,0.4402293
6.51975965499878,53.4774856567383,2.556898
8.34866905212402,58.0953750610352,1.04734
8.41673755645752,58.23046875,1.065261
20.9616203308105,70.2241973876953,0.8571568
21.1770725250244,70.3320541381836,0.8217358
21.8386306762695,70.6532363891602,0.8324548
22.0643119812012,70.7594833374023,0.8368608
4.50289916992188,-70.0810317993164,0.5800762
4.5,6.23764181137085,0.1501207
4.6196117401123,37.0519523620605,0.3125523
4.9536395072937,43.223949432373,0.4278803
6.77950000762939,53.4492340087891,2.676502
7.85766410827637,56.4188575744629,1.967445
7.91661787033081,56.5569801330566,1.940505
7.97631311416626,56.6948204040527,1.840508
8.03675746917725,56.8323783874512,1.738047
8.7531156539917,58.327278137207,1.075283
8.82311630249023,58.4615592956543,1.099921
21.6956825256348,70.3702392578125,0.8440784
21.9163990020752,70.476921081543,0.844525
22.5940189361572,70.7945022583008,0.8649013
4.75288915634155,-70.0809173583984,0.5718586
4.75,5.98906373977661,0.1349239
4.8645281791687,36.8554878234863,0.3125161
5.20573711395264,43.2125244140625,0.424108
7.08407211303711,53.5650596618652,2.651653
7.12970781326294,53.7089958190918,2.501244
7.94825506210327,55.9692878723145,2.1994
8.00524234771729,56.1079940795898,2.220454
8.06295394897461,56.246410369873,2.277052
8.36260223388672,56.9342041015625,1.725484
8.4247989654541,57.0709190368652,1.596293
9.16159152984619,58.5567398071289,1.093294
9.23356056213379,58.6902122497559,1.122792
21.9945678710938,70.3005981445312,0.8427541
22.2154674530029,70.4068908691406,0.8428906
23.1248149871826,70.8279495239258,0.8683802
5.00287866592407,-70.0808029174805,0.573612
5,5.49157285690308,0.1144393
5,5.74037265777588,0.1500471
5.11508464813232,36.8508148193359,0.3122955
5.45780277252197,43.2010269165039,0.4208088
7.43585014343262,53.8231468200684,2.462683
8.09880447387695,55.6578712463379,2.543552
8.15457153320312,55.7968788146973,2.607471
8.75256156921387,57.1711082458496,1.47337
9.57415199279785,58.7837562561035,1.113691
9.64812564849854,58.9164199829102,1.162836
23.4226169586182,70.7560043334961,0.8718561
5.25286769866943,-70.0806884765625,0.5707825
5.25,4.99366569519043,0.1130799
5.25,5.24266910552979,0.1362094
5.36563348770142,36.8461151123047,0.3110973
5.69516706466675,43.0178337097168,0.4166702
7.69553136825562,53.7934951782227,2.579914
8.30565738677979,55.4855117797852,2.732814
9.01702880859375,57.1346282958984,1.600907
9.91573333740234,58.8762092590332,1.132879
23.9526309967041,70.787109375,0.8666278
24.1893577575684,70.8900833129883,0.8786439
24.4287662506104,70.9926147460938,0.8701364
5.50285673141479,-70.0805740356445,0.5706289
5.5,4.49538087844849,0.1089671
5.5,4.74456834793091,0.1349906
5.61617517471313,36.8413925170898,0.3097795
5.94710683822632,43.0064392089844,0.4274403
7.95500946044922,53.7636604309082,2.740244
8.35246562957764,54.8943176269531,2.524229
8.40514373779297,55.034252166748,2.611923
8.45850658416748,55.173885345459,2.751342
8.51256084442139,55.3132133483887,2.862087
9.34560203552246,57.2332191467285,1.609667
9.41082763671875,57.3682441711426,1.510215
10.2582969665527,58.9675712585449,1.161561
10.3345651626587,59.0991363525391,1.186707
10.4117422103882,59.2304458618164,1.203531
10.4898366928101,59.361499786377,1.215097
24.9650573730469,71.0204391479492,0.8963051
25.2098865509033,71.1216659545898,0.817735
5.752525806427,-69.9967193603516,0.5667118
5.75,4.24610805511475,0.1200335
5.86670923233032,36.8366432189941,0.3090296
6.19901514053345,42.9949798583984,0.4349178
8.16734504699707,53.5911674499512,2.836051
8.56094360351562,54.7220458984375,2.585035
9.7413215637207,57.4651794433594,1.429161
9.80837917327881,57.5993690490723,1.311049
10.7576055526733,59.3196105957031,1.211973
25.7495918273926,71.1470108032227,0.8170432
6.00251531600952,-69.9966125488281,0.5685459
6,4.24610805511475,0.1217932
6.12303829193115,37.0227432250977,0.3107345
6.46573448181152,43.1543846130371,0.4384965
8.42625427246094,53.5612487792969,2.892877
8.47335147857666,53.7034378051758,2.865294
8.52108573913574,53.8452987670898,2.796717
8.6681661605835,54.268970489502,2.752996
8.71850395202637,54.4095649719238,2.766258
8.76950836181641,54.5498428344727,2.702235
10.1408100128174,57.694652557373,1.284155
10.8686800003052,59.0162658691406,1.190281
10.9463443756104,59.1469917297363,1.202754
26.0397548675537,71.0712661743164,0.8139758
6.25250482559204,-69.9965057373047,0.570294
6.25,0.249999210238457,0.1056783
6.25,4.24610805511475,0.1242387
6.37961053848267,37.2078666687012,0.3090813
6.73287010192871,43.3127174377441,0.4359768
8.82864189147949,53.9558715820312,2.955679
8.87782764434814,54.0968055725098,2.93807
10.4050035476685,57.6557846069336,1.297407
10.9820356369019,58.712818145752,1.193468
11.0581121444702,58.8437614440918,1.216819
25.3547649383545,70.5941314697266,0.8609077
25.5940799713135,70.6950836181641,0.8561454
25.8360347747803,70.7955856323242,0.8314565
26.0806560516357,70.8956146240234,0.8192506
6.50220584869385,-69.9122848510742,0.5718979
6.5,0,0.1054658
6.5,0.499993652105331,0.1051159
6.5,4.24610805511475,0.1269522
6.62411642074585,37.0127983093262,0.314268
7.00042533874512,43.4699783325195,0.4282609
10.3997144699097,57.0829010009766,1.333258
10.4657735824585,57.2167587280273,1.336748
10.5326414108276,57.3503379821777,1.342606
10.6003274917603,57.483642578125,1.344103
11.0976667404175,58.4092597961426,1.181017
11.1721754074097,58.5404319763184,1.207913
25.6414661407471,70.5192718505859,0.8602132
25.8807010650635,70.6198348999023,0.8558141
26.12255859375,70.7199401855469,0.8373361
6.75219583511353,-69.9121856689453,0.5741169
6.75,0.249999210238457,0.105082
6.75,4.24610805511475,0.1255688
6.87464380264282,37.0077896118164,0.3155003
7.26840353012085,43.6261520385742,0.4209087
10.0429048538208,55.6937484741211,1.489842
10.1014413833618,55.830135345459,1.491995
10.4684429168701,56.6424217224121,1.404329
10.5323057174683,56.7768096923828,1.378704
10.5969572067261,56.9109230041504,1.368877
11.2885303497314,58.2369995117188,1.193217
26.6515674591064,70.7432098388672,0.8022368
27.1482810974121,70.9402618408203,0.8117369
27.4006729125977,71.0380554199219,0.8008873
27.655782699585,71.1353530883789,0.7949385
66.9879913330078,77.0440292358398,0.5976225
67.4581298828125,77.0552597045898,0.600347
67.9273071289062,77.0655364990234,0.5797235
7.00218629837036,-69.9120941162109,0.5780183
7,4.49538087844849,0.2213382
7.12516260147095,37.0027542114258,0.3161114
7.52036762237549,43.6134071350098,0.4202885
9.96646118164062,54.8356094360352,1.345664
10.0208530426025,54.9734840393066,1.324441
10.3034858703613,55.6583595275879,1.4577
10.4216394424438,55.9302520751953,1.432278
10.4818363189697,56.0657615661621,1.458328
10.7302465438843,56.6049461364746,1.429078
11.4794635772705,58.0648307800293,1.205515
26.9341850280762,70.66650390625,0.7979895
27.1810245513916,70.7648773193359,0.7978832
28.1951637268066,71.1534652709961,0.7785934
66.5762405395508,76.9198760986328,0.6460105
68.4376678466797,76.9625625610352,0.6109453
7.25246047973633,-69.99609375,0.5840313
7.25,4.49538087844849,0.2087008
7.38179922103882,37.1871223449707,0.3182474
7.78879022598267,43.7681846618652,0.4178613
10.1188097000122,54.5257530212402,1.388456
10.1719646453857,54.6639366149902,1.37742
10.2803583145142,54.9393920898438,1.319239
10.5637865066528,55.6227684020996,1.396129
10.8037548065186,56.1641883850098,1.388306
10.8656406402588,56.298828125,1.41236
10.9282960891724,56.433177947998,1.41205
11.5988616943359,57.7614288330078,1.183105
11.670485496521,57.8927612304688,1.200712
28.4747085571289,71.0744552612305,0.7860135
66.1712112426758,76.7949676513672,0.6814075
68.9377746582031,76.8585205078125,0.6049221
7.50244903564453,-69.9959869384766,0.5732433
7.5,4.49538087844849,0.1950413
7.63232469558716,37.1818695068359,0.3205836
8.04073333740234,43.7550582885742,0.4159812
10.3776168823242,54.4923706054688,1.401139
10.5396089553833,54.905101776123,1.290667
10.7655172348022,55.4511909484863,1.31215
11.7205533981323,57.457935333252,1.178869
11.7906579971313,57.5895004272461,1.177233
28.7522869110107,70.9951248168945,0.7756807
65.7727890014648,76.6692962646484,0.7135049
68.9745712280273,76.7461395263672,0.6157973
7.75243711471558,-69.9958877563477,0.5753766
7.75215530395508,-69.9118118286133,0.572962
7.75,4.49538087844849,0.1883884
7.87666988372803,36.9875030517578,0.3212287
8.04460906982422,40.649543762207,0.3866747
8.05574417114258,40.8262100219727,0.3875121
8.30959892272949,43.9084205627441,0.414189
8.32692241668701,44.0744476318359,0.4193535
10.6361837387085,54.458797454834,1.3919
10.8541526794434,55.0072898864746,1.20361
10.9104137420654,55.1436576843262,1.186126
10.9673957824707,55.2797241210938,1.19115
11.0835466384888,55.5509719848633,1.147799
11.142728805542,55.6861572265625,1.158717
11.202657699585,55.8210525512695,1.198135
11.2633390426636,55.9556541442871,1.221816
11.9131364822388,57.2861518859863,1.18276
29.0279178619385,70.9154891967773,0.7723922
61.2573356628418,76.3675689697266,0.7842168
61.7157554626465,76.3909912109375,0.7492408
64.9237823486328,76.5273056030273,0.746332
65.3808975219727,76.5428924560547,0.7609987
69.0108032226562,76.6337585449219,0.6292387
8.0018892288208,-69.8272399902344,0.5646014
8,4.49538087844849,0.1854778
8.12715625762939,36.9823722839355,0.3268393
8.21628856658936,39.2072296142578,0.4019614
8.22527885437012,39.3885383605957,0.4040484
8.23452663421631,39.5692253112793,0.4016351
8.24403858184814,39.7493019104004,0.3996495
8.25381660461426,39.9287605285645,0.3968822
8.26386547088623,40.1076126098633,0.3932387
8.27418899536133,40.2858619689941,0.3924742
8.28479099273682,40.4635047912598,0.3864179
8.31831073760986,40.992847442627,0.3851236
8.40702533721924,42.2074851989746,0.419308
8.4209566116333,42.3787117004395,0.4215241
8.59663677215576,44.2259254455566,0.4167452
10.894510269165,54.4250373840332,1.362437
11.0573453903198,54.8359489440918,1.237818
11.2265625,55.2441368103027,1.090821
11.2844161987305,55.3796043395996,1.069792
11.5848398208618,56.0525512695312,1.259919
12.1058588027954,57.1144790649414,1.2085
29.3016147613525,70.8355407714844,0.7682831
59.9979934692383,76.1815567016602,0.8306023
60.451717376709,76.2077789306641,0.8511505
60.905818939209,76.2330017089844,0.8617378
62.2695007324219,76.302734375,0.749995
62.7242393493652,76.3240051269531,0.7318919
63.1789245605469,76.3442916870117,0.7250893
63.6334686279297,76.3636093139648,0.7385053
64.0877914428711,76.381950378418,0.7450031
64.5418090820312,76.3993301391602,0.7510948
69.0464782714844,76.5213775634766,0.6522972
8.25187873840332,-69.8271560668945,0.5747592
8.25,3.24825859069824,0.1150049
8.25,4.49538087844849,0.2075599
8.37763404846191,36.9772148132324,0.3293708
8.45830917358398,39.0181350708008,0.3944027
8.56943130493164,40.9833641052246,0.3897803
8.6184253692627,41.6799964904785,0.3968056
8.63144207000732,41.8526992797852,0.4007705
8.644775390625,42.0248260498047,0.3976358
8.68670558929443,42.5377960205078,0.4142308
8.86678695678711,44.376293182373,0.4229123
11.0472431182861,54.1162300109863,1.417283
11.0995769500732,54.2538185119629,1.349486
11.2607164382935,54.6647300720215,1.309181
11.3716535568237,54.937141418457,1.173786
11.4281940460205,55.0728988647461,1.170721
11.8445949554443,56.0149230957031,1.282292
12.298734664917,56.9429321289062,1.239877
29.5733966827393,70.7552947998047,0.7637104
58.7634010314941,75.9877090454102,0.8711355
59.2118911743164,76.0167236328125,0.8685006
59.6609725952148,76.0447387695312,0.8723976
68.6392211914062,76.400993347168,0.6826786
8.50186920166016,-69.8270721435547,0.5829268
8.5,2.99863004684448,0.1133924
8.5,3.49782538414001,0.1135771
8.5,4.49538087844849,0.2527046
8.62810325622559,36.972038269043,0.3407099
8.70051002502441,38.8287811279297,0.3804547
8.82052898406982,40.9738349914551,0.3933868
8.83236122131348,41.1486473083496,0.3933641
8.85693073272705,41.4965019226074,0.389944
8.95284271240234,42.6957817077637,0.4164485
9.11877822875977,44.3618659973145,0.422713
11.3048372268677,54.0827217102051,1.401058
11.5188150405884,54.6299858093262,1.339905
11.630012512207,54.901782989502,1.206659
11.6866855621338,55.0372276306152,1.202948
12.1666984558105,56.1101989746094,1.350836
12.4917774200439,56.7715072631836,1.279285
30.1014957427979,70.7682495117188,0.7556792
58.4409027099609,75.8487014770508,0.8772408
68.6777114868164,76.2886810302734,0.6822913
8.75185966491699,-69.8269882202148,0.5758466
8.75,-1.24990081787109,0.107676
8.75,-0.999949216842651,0.1085345
8.75,-0.749978601932526,0.1073065
8.75,3.24825859069824,0.1117238
8.75,3.74732565879822,0.1232933
8.75,4.24610805511475,0.1742086
8.75,4.49538087844849,0.2945361
8.88482189178467,37.1552505493164,0.3564286
8.95120906829834,38.8217468261719,0.3777078
9.09564304351807,41.3128395080566,0.3868732
9.10811710357666,41.4862442016602,0.3838035
9.21937274932861,42.8526573181152,0.4145777
9.35245323181152,44.1834335327148,0.414306
11.6147766113281,54.1860046386719,1.324644
11.7766628265381,54.5950584411621,1.339894
12.4895496368408,56.2043685913086,1.384868
12.5539054870605,56.336597442627,1.375393
12.6190538406372,56.4685440063477,1.363525
12.6850032806396,56.6002159118652,1.352267
30.3690738677979,70.68701171875,0.7619967
58.1243934631348,75.7090911865234,0.868085
67.4051513671875,76.1474075317383,0.7168276
67.8429794311523,76.1579513549805,0.6981363
68.2798309326172,76.1676025390625,0.7009468
9.00184917449951,-69.826904296875,0.563503
9,-1.74972796440125,0.109962
9,-1.49982869625092,0.1113926
9,-0.499993652105331,0.1097011
9,3.49782538414001,0.1150665
9,3.99675464630127,0.1334377
9.14178657531738,37.3374404907227,0.3760194
9.21048927307129,38.9964447021484,0.3768735
9.34676742553711,41.3027687072754,0.3720111
9.35927867889404,41.4759368896484,0.3704394
9.48629760742188,43.0084228515625,0.4097374
9.58635711669922,44.0049324035645,0.4113488
11.9254016876221,54.2881774902344,1.295519
12.0897445678711,54.6953773498535,1.328388
12.1459455490112,54.8305015563965,1.312379
12.2028675079346,54.9653244018555,1.30585
12.2605152130127,55.0998497009277,1.287691
12.3188972473145,55.234073638916,1.266636
12.3780183792114,55.3680076599121,1.265836
12.4378852844238,55.5016479492188,1.271258
30.6347675323486,70.6054916381836,0.7599647
57.8137741088867,75.5688934326172,0.8533294
66.5830993652344,76.0117034912109,0.7228666
67.0188827514648,76.0239639282227,0.715142
9.25208854675293,-69.9112548828125,0.5734283
9.25,-1.99959397315979,0.1102231
9.25,-0.249999210238457,0.125846
9.25,0,0.1146049
9.25,1.24990081787109,0.1063843
9.25,3.74732565879822,0.1221711
9.39227199554443,37.3318481445312,0.3833392
9.46118831634521,38.9891510009766,0.3790611
9.57368946075439,40.9449920654297,0.3543949
9.58562755584717,41.1191215515137,0.3601913
9.62327194213867,41.6379318237305,0.3682548
9.63644313812256,41.8096885681152,0.3710422
9.64993381500244,41.9808654785156,0.3800323
9.66374683380127,42.1514587402344,0.3862495
9.67788600921631,42.3214797973633,0.3879265
9.69235515594482,42.4909248352051,0.3879142
9.70715999603271,42.6598052978516,0.3886789
9.72230243682861,42.8281173706055,0.3883061
9.8381175994873,43.9908332824707,0.4341127
12.1825199127197,54.2535133361816,1.296903
12.2367095947266,54.3892402648926,1.245631
12.6960535049438,55.4641571044922,1.259826
30.8985939025879,70.523681640625,0.7590508
56.6480026245117,75.3610382080078,0.8376155
57.078010559082,75.3950653076172,0.8473862
57.5089416503906,75.4281158447266,0.8473943
65.7722015380859,75.8727416992188,0.7190763
66.205696105957,75.88671875,0.7294744
9.50207614898682,-69.9111709594727,0.565918
9.5,-2.24942183494568,0.1280617
9.5,0.249999210238457,0.2285473
9.5,0.499993652105331,0.2316251
9.5,0.749978601932526,0.2235276
9.5,0.999949216842651,0.2027095
9.5,1.49982869625092,0.1112971
9.5,1.74972796440125,0.1114126
9.5,3.49782538414001,0.1210817
9.5,3.74732565879822,0.1815506
9.64949893951416,37.5128021240234,0.3656116
9.72077465057373,39.1625480651855,0.3787331
9.72993469238281,39.3426361083984,0.381193
9.73935890197754,39.522087097168,0.3844185
9.74904918670654,39.7009124755859,0.3846749
9.75901126861572,39.8791084289551,0.3856787
9.76924800872803,40.0566787719727,0.3863768
9.77976417541504,40.2336273193359,0.3838232
9.79056262969971,40.4099617004395,0.3820252
9.80164909362793,40.5856819152832,0.3811594
9.81302547454834,40.7607917785645,0.3770882
10.0548620223999,43.6477165222168,0.437937
10.0721645355225,43.8124618530273,0.4515702
10.0898342132568,43.9766693115234,0.4894858
12.5486927032471,54.489185333252,1.213187
12.8938283920288,55.2934646606445,1.195215
17.5276756286621,62.2093925476074,0.9718182
17.6417350769043,62.3279571533203,0.9591774
17.7570648193359,62.4462623596191,0.9602435
29.9036026000977,69.9767227172852,0.7599234
30.1500034332275,70.0707092285156,0.7612058
30.3988838195801,70.1641998291016,0.762325
31.1605701446533,70.4415969848633,0.7659543
55.9324150085449,75.1824798583984,0.8305821
56.3572044372559,75.2182159423828,0.8410046
64.1094131469727,75.6963958740234,0.7324346
64.5412521362305,75.7139358520508,0.7274897
64.9727020263672,75.7305526733398,0.7344784
65.403694152832,75.7462463378906,0.7291507
9.7520637512207,-69.9110794067383,0.6012225
9.75,-2.7489447593689,0.1144161
9.75,-2.49920701980591,0.1312601
9.75,1.99959397315979,0.1116202
9.75,2.24942183494568,0.1155472
9.75,2.49920701980591,0.1158162
9.75,2.7489447593689,0.1148373
9.75,2.99863004684448,0.1165855
9.75,3.24825859069824,0.1209777
9.89321327209473,37.3205909729004,0.3812134
10.2728443145752,43.3034172058105,0.4496846
10.2894668579102,43.468994140625,0.4700292
12.80553150177,54.4535331726074,1.192157
13.1513090133667,55.2559051513672,1.145484
17.2398719787598,61.5592308044434,0.9465243
17.3478889465332,61.6787414550781,0.9464934
17.4571170806885,61.7979965209961,0.9453093
17.5675659179688,61.9169998168945,0.9478113
17.6792507171631,62.0357475280762,0.9529198
18.1385726928711,62.5081787109375,0.9573512
18.2566146850586,62.6256408691406,0.9619042
18.3759651184082,62.742847442627,0.9698614
18.4966411590576,62.8597946166992,0.9728649
18.6186542510986,62.9764823913574,0.9775376
18.742015838623,63.092903137207,0.993988
18.8667430877686,63.2090644836426,1.005545
30.1660060882568,69.8962783813477,0.759571
30.9113712310791,70.1755905151367,0.7611536
31.1647891998291,70.2676696777344,0.7657369
55.6513481140137,75.0383987426758,0.8160421
62.8984146118164,75.5273590087891,0.752533
63.3274154663086,75.5475540161133,0.7475855
63.7562446594238,75.5668182373047,0.7593301
10.0020523071289,-69.9109878540039,0.6031733
10,-2.99863004684448,0.1123041
10.0585775375366,34.0458374023438,0.5465464
10.0621757507324,34.2436065673828,0.5180945
10.1436700820923,37.3149299621582,0.3825213
10.4920501708984,42.9578895568848,0.4595004
10.5080032348633,43.1243171691895,0.4764293
13.1180334091187,54.5518646240234,1.152488
13.4085054397583,55.2181625366211,1.111871
17.1857719421387,61.1463623046875,0.9457023
17.2903575897217,61.2663078308105,0.9085881
17.3961162567139,61.3859977722168,0.9002263
19.2577896118164,63.2662467956543,1.025419
19.3853912353516,63.3815498352051,1.053772
19.5143985748291,63.49658203125,1.092275
21.6278953552246,65.1888961791992,1.389812
21.781379699707,65.2994232177734,1.43205
21.9365272521973,65.4096374511719,1.464888
22.0933532714844,65.5195617675781,1.505296
22.2518768310547,65.6291732788086,1.554721
22.4121131896973,65.7384796142578,1.6109
30.6722373962402,69.9087829589844,0.7560436
55.7921409606934,74.9309539794922,0.8332819
62.1319961547852,75.3736190795898,0.7671626
62.5576591491699,75.3955383300781,0.7570085
10.2520399093628,-69.9108963012695,0.5936667
10.25,-3.24825859069824,0.1122359
10.25,-2.99863004684448,0.1248374
10.3053150177002,33.8444557189941,0.5999426
10.3123798370361,34.2404174804688,0.4748014
10.3811511993408,36.9351692199707,0.3677418
10.3875255584717,37.1225433349609,0.3714327
10.7277584075928,42.7783889770508,0.4446209
13.4311895370483,54.6490745544434,1.103964
13.7258377075195,55.3122825622559,1.069792
17.3444232940674,60.9734153747559,0.9461138
19.9092311859131,63.5513572692871,1.149141
21.2954158782959,64.6805038452148,1.368005
21.4424686431885,64.791862487793,1.403387
21.5911140441895,64.9029235839844,1.422134
21.7413692474365,65.0137023925781,1.422064
22.839599609375,65.7806777954102,1.64352
30.9307460784912,69.8274078369141,0.7590494
55.9311370849609,74.8234481811523,0.8359513
61.3781776428223,75.2167510986328,0.7753622
61.8003158569336,75.2403793334961,0.7654492
10.5020265579224,-69.9108123779297,0.5900524
