id,lat_req,lon_req,lat_near,lon_near,dist_km,depth,max_max,ti_max_max
61,34.682216670000003,135.1902833,34.626659393310547,135.17948913574219,6.2560964035240145,15.222522735595703,1.1257695644563033,2004-08-30T14:00:00
62,33.266383329999996,134.16444999999999,33.229740142822266,134.20332336425781,5.4469948284468011,211.78388977050781,0.54371445193150059,2018-09-30T09:00:00
63,32.605283329999999,130.1952833,32.589057922363281,130.21026611328125,2.2858542957502297,10,0.70472949476461433,2004-09-07T01:00:00
64,35.47666667,135.38695000000001,35.600368499755859,135.40745544433594,13.879604050957228,59.647941589355469,0.42052856254875776,2018-09-04T06:00:00
65,37.940550000000002,139.06111670000001,37.950263977050781,139.09284973144531,2.984900647323165,10,0.34505525694560812,2012-04-03T18:00:00
66,37.04945,136.96833330000001,36.966838836669922,137.12142944335938,16.406780086048848,370.59140014648438,0.37318847048084569,2018-09-04T09:00:00
67,25.214897000000001,-80.533506000000003,25.139209747314453,-80.250457763671875,29.700831198258264,26.746614456176758,0.33211054097483644,2017-09-10T15:00:00
68,26.421111109999998,-80.071944439999996,26.47724723815918,-80.001213073730469,9.4100783716026744,147.66548156738281,0.5075495649983337,2005-10-24T14:00:00
69,50.509999999999998,-128.03,50.439178466796875,-128.00407409667969,8.0859024717280565,10,0.66293280030268587,2008-01-05T04:00:00
70,63.9861,20.895,63.995254516601562,21.110477447509766,10.556080645368608,15.586725234985352,1.3860101901095006,2002-02-23T01:00:00
71,58.3536,11.2178,58.409259796142578,11.09766674041748,9.3461118954533902,55.087947845458984,1.1594312730037586,2020-02-10T20:00:00
72,64.915800000000004,21.230599999999999,64.791862487792969,21.442468643188477,17.033437571627982,25.833414077758789,1.3934646576186394,2002-02-23T01:00:00
73,55.522199999999998,12.893599999999999,55.464157104492188,12.696053504943848,14.018089020274829,11.029189109802246,1.2441955815064139,2017-01-04T16:00:00
74,57.274999999999999,16.478100000000001,57.201999664306641,16.675338745117188,14.378716900722079,22.260396957397461,0.84025149413165934,2007-01-15T02:00:00
75,58.553600000000003,16.837199999999999,58.534446716308594,16.959989547729492,7.4365287649382523,12.146383285522461,0.75694106975374309,2020-02-26T08:00:00
76,57.249699999999997,12.112500000000001,57.286151885986328,11.91313648223877,12.653375158927686,10,1.1584768911622358,2000-01-29T23:00:00
77,55.557499999999997,14.357799999999999,55.497154235839844,14.362483024597168,6.7166220985332332,24.610597610473633,0.98480788009021081,2001-11-16T04:00:00
78,53.958024000000002,10.872182,54.116230010986328,11.047243118286133,20.979738376423121,14.914272308349609,1.4010721062550207,2019-01-02T15:00:00
79,54.097710999999997,13.457153,54.211696624755859,13.519145965576172,13.301937713613238,10,1.308063125317287,1995-11-03T22:00:00
